driverId,driverRef,year,mean_L0_pos,mean_L0_adj,mean_L1_pos,mean_d,mean_d_adj,mean_DNF_GL,mean_d_DNF,mean_pit_GL,mean_d_pit,mean_pit_DNF_GL,mean_d_pit_DNF,mean_DNF_GL_C,mean_pit_GL_C,mean_d_pit_C,mean_d_DNF_C,mean_d_pit_DNF_C,var_L0_pos,var_L0_adj,var_L1_pos,var_d,var_d_adj,var_DNF_GL,var_d_DNF,var_pit_GL,var_d_pit,var_pit_DNF_GL,var_d_pit_DNF,var_DNF_GL_C,var_pit_GL_C,var_d_pit_C,var_d_DNF_C,var_d_pit_DNF_C,std_L0_pos,std_L0_adj,std_L1_pos,std_d,std_d_adj,std_DNF_GL,std_d_DNF,std_pit_GL,std_d_pit,std_pit_DNF_GL,std_d_pit_DNF,std_DNF_GL_C,std_pit_GL_C,std_d_pit_C,std_d_DNF_C,std_d_pit_DNF_C,median_L0_pos,median_L0_adj,median_L1_pos,median_d,median_d_adj,median_DNF_GL,median_d_DNF,median_pit_GL,median_d_pit,median_pit_DNF_GL,median_d_pit_DNF,median_DNF_GL_C,median_pit_GL_C,median_d_pit_C,median_d_DNF_C,median_d_pit_DNF_C,mad_L0_pos,mad_L0_adj,mad_L1_pos,mad_d,mad_d_adj,mad_DNF_GL,mad_d_DNF,mad_pit_GL,mad_d_pit,mad_pit_DNF_GL,mad_d_pit_DNF,mad_DNF_GL_C,mad_pit_GL_C,mad_d_pit_C,mad_d_DNF_C,mad_d_pit_DNF_C,sum_L0_pos,sum_L0_adj,sum_L1_pos,sum_d,sum_d_adj,sum_DNF_GL,sum_d_DNF,sum_pit_GL,sum_d_pit,sum_pit_DNF_GL,sum_d_pit_DNF,sum_DNF_GL_C,sum_pit_GL_C,sum_d_pit_C,sum_d_DNF_C,sum_d_pit_DNF_C,count_L0_pos,count_L0_adj,count_L1_pos,count_d,count_d_adj,count_DNF_GL,count_d_DNF,count_pit_GL,count_d_pit,count_pit_DNF_GL,count_d_pit_DNF,count_DNF_GL_C,count_pit_GL_C,count_d_pit_C,count_d_DNF_C,count_d_pit_DNF_C,min_L0_pos,min_L0_adj,min_L1_pos,min_d,min_d_adj,min_DNF_GL,min_d_DNF,min_pit_GL,min_d_pit,min_pit_DNF_GL,min_d_pit_DNF,min_DNF_GL_C,min_pit_GL_C,min_d_pit_C,min_d_DNF_C,min_d_pit_DNF_C,max_L0_pos,max_L0_adj,max_L1_pos,max_d,max_d_adj,max_DNF_GL,max_d_DNF,max_pit_GL,max_d_pit,max_pit_DNF_GL,max_d_pit_DNF,max_DNF_GL_C,max_pit_GL_C,max_d_pit_C,max_d_DNF_C,max_d_pit_DNF_C,kurt_L0_pos,kurt_L0_adj,kurt_L1_pos,kurt_d,kurt_d_adj,kurt_DNF_GL,kurt_d_DNF,kurt_pit_GL,kurt_d_pit,kurt_pit_DNF_GL,kurt_d_pit_DNF,kurt_DNF_GL_C,kurt_pit_GL_C,kurt_d_pit_C,kurt_d_DNF_C,kurt_d_pit_DNF_C
815,perez,2022,4.82,4.82,5.32,-0.5,-0.5,0.09,-0.59,-0.68,0.18,-0.59,0.09,0.09,0.0,0.3,-0.59,0.2,12.06,12.06,22.51,11.98,11.98,0.09,11.68,10.23,1.49,10.44,1.32,0.09,0.0,1.38,11.68,1.22,3.47,3.47,4.74,3.46,3.46,0.29,3.42,3.2,1.22,3.23,1.15,0.29,0.0,1.17,3.42,1.11,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,106,106,117,-11,-11,2,-13,-15,4,-13,2,2.0,0.0,6.0,-13.0,4.0,22,22,22,22,22,22,22,22,22,22,22,22,20,20,22,20,1,1,1,-15,-15,0,-15,-15,-2,-15,-2,0.0,0.0,-2.0,-15.0,-2.0,13,13,20,2,2,1,2,0,2,1,2,1.0,0.0,2.0,2.0,2.0,1.42,1.42,3.77,16.13,16.13,8.09,16.61,22.0,-0.41,21.59,-0.2,8.09,0.0,-0.19,16.61,0.07
815,perez,2023,7.45,9.23,9.95,-2.5,-0.73,-0.59,-0.14,-0.32,-0.41,-0.91,0.18,0.1,0.12,-1.0,-0.14,-0.19,30.93,37.23,34.52,35.98,13.26,10.44,2.69,2.13,12.16,12.28,1.3,0.09,0.11,14.0,2.83,0.83,5.56,6.1,5.88,6.0,3.64,3.23,1.64,1.46,3.49,3.5,1.14,0.3,0.33,3.74,1.68,0.91,8.0,9.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,164,203,219,-55,-16,-13,-3,-7,-9,-20,4,2.0,2.0,-17.0,-3.0,-3.0,22,22,22,22,22,22,22,22,22,22,22,21,17,17,21,16,0,1,1,-18,-15,-15,-6,-6,-15,-15,-2,0.0,0.0,-15.0,-6.0,-2.0,20,20,20,2,3,1,2,1,3,2,3,1.0,1.0,2.0,2.0,1.0,-0.51,-0.74,-1.08,2.79,11.9,21.59,7.4,11.86,16.07,13.44,0.62,7.56,5.44,14.26,6.97,-0.68
815,perez,2024,8.54,9.38,9.83,-1.29,-0.46,-0.42,-0.04,0.0,-0.46,-0.42,-0.04,0.09,0.0,-0.46,-0.05,-0.05,28.26,30.07,36.58,22.48,8.35,4.51,3.35,0.0,8.35,4.51,3.35,0.18,0.0,8.35,3.66,3.66,5.32,5.48,6.05,4.74,2.89,2.12,1.83,0.0,2.89,2.12,1.83,0.43,0.0,2.89,1.91,1.91,8.5,9.0,8.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,205,225,236,-31,-11,-10,-1,0,-11,-10,-1,2.0,0.0,-11.0,-1.0,-1.0,24,24,24,24,24,24,24,24,24,24,24,22,24,24,22,22,0,2,2,-19,-10,-10,-6,0,-10,-10,-6,0.0,0.0,-10.0,-6.0,-6.0,18,20,20,5,5,2,3,0,5,2,3,2.0,0.0,5.0,3.0,3.0,-1.13,-1.04,-1.35,8.5,4.97,20.05,4.09,0.0,4.97,20.05,4.09,22.0,0.0,4.97,3.55,3.55
816,ambrosio,2011,21.89,21.89,21.26,0.63,0.63,0.16,0.47,0.58,0.05,0.74,-0.11,0.17,0.58,0.05,0.33,-0.22,1.21,1.21,2.76,2.25,2.25,0.14,2.37,1.04,1.72,1.65,2.32,0.15,1.04,1.72,2.12,2.18,1.1,1.1,1.66,1.5,1.5,0.37,1.54,1.02,1.31,1.28,1.52,0.38,1.02,1.31,1.46,1.48,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,416,416,404,12,12,3,9,11,1,14,-2,3.0,11.0,1.0,6.0,-4.0,19,19,19,19,19,19,19,19,19,19,19,18,19,19,18,18,20,20,18,-2,-2,0,-2,0,-2,0,-3,0.0,0.0,-2.0,-2.0,-3.0,24,24,23,4,4,1,4,3,2,4,2,1.0,3.0,2.0,4.0,2.0,-0.6,-0.6,-1.0,0.14,0.14,2.41,0.44,1.81,-0.93,3.07,-0.8,2.04,1.81,-0.93,1.3,-0.65
816,ambrosio,2012,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15,15,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
817,ricciardo,2011,22.55,22.55,21.64,0.91,0.91,0.45,0.45,0.64,0.27,1.09,-0.18,0.45,0.89,0.11,0.45,-0.22,1.27,1.27,6.85,9.49,9.49,0.47,8.27,2.25,4.02,3.49,3.56,0.47,2.36,4.61,8.27,4.44,1.13,1.13,2.62,3.08,3.08,0.69,2.88,1.5,2.0,1.87,1.89,0.69,1.54,2.15,2.88,2.11,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,,248,248,238,10,10,5,5,7,3,12,-2,5.0,8.0,1.0,5.0,-2.0,11,11,11,11,11,11,11,11,11,11,11,11,9,9,11,9,20,20,16,-3,-3,0,-4,-1,-3,-1,-4,0.0,0.0,-3.0,-4.0,-4.0,24,24,24,7,7,2,6,4,4,5,3,2.0,4.0,4.0,6.0,3.0,1.66,1.66,0.86,-0.05,-0.05,0.98,0.09,1.88,-0.1,0.83,0.91,0.98,1.06,-0.05,0.09,0.16
817,ricciardo,2012,14.7,14.7,14.8,-0.1,-0.1,0.6,-0.7,0.2,-0.3,0.8,-0.9,0.6,0.79,-0.32,-0.7,-0.89,10.33,10.33,13.96,23.88,23.88,1.09,19.17,7.64,13.91,9.12,9.57,1.09,0.73,14.67,19.17,10.1,3.21,3.21,3.74,4.89,4.89,1.05,4.38,2.76,3.73,3.02,3.09,1.05,0.85,3.83,4.38,3.18,15.0,15.0,15.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,3.0,2.5,2.5,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,,2.0,,294,294,296,-2,-2,12,-14,4,-6,16,-18,12.0,15.0,-6.0,-14.0,-17.0,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,19,6,6,6,-11,-11,0,-12,-11,-10,-10,-10,0.0,0.0,-10.0,-12.0,-10.0,21,21,21,10,10,4,6,3,8,6,4,4.0,3.0,8.0,6.0,4.0,2.11,2.11,0.12,1.06,1.06,5.09,1.8,16.03,2.13,9.11,3.07,5.09,0.97,1.89,1.8,2.81
817,ricciardo,2013,10.53,10.53,11.21,-0.68,-0.68,0.0,-0.68,0.11,-0.79,0.11,-0.79,0.0,0.11,-0.79,-0.68,-0.79,12.82,12.82,15.18,9.23,9.23,0.0,9.23,0.1,8.95,0.1,8.95,0.0,0.1,8.95,9.23,8.95,3.58,3.58,3.9,3.04,3.04,0.0,3.04,0.32,2.99,0.32,2.99,0.0,0.32,2.99,3.04,2.99,11.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,200,200,213,-13,-13,0,-13,2,-15,2,-15,0.0,2.0,-15.0,-13.0,-15.0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,5,5,7,-7,-7,0,-7,0,-7,0,-7,0.0,0.0,-7.0,-7.0,-7.0,19,19,20,5,5,0,5,1,5,1,5,0.0,1.0,5.0,5.0,5.0,0.28,0.28,-0.38,0.14,0.14,0.0,0.14,6.51,0.25,6.51,0.25,0.0,6.51,0.25,0.14,0.25
817,ricciardo,2014,6.26,6.26,7.53,-1.26,-1.26,0.05,-1.32,0.11,-1.37,0.16,-1.42,0.05,0.11,-1.37,-1.32,-1.42,18.54,18.54,16.93,7.98,7.98,0.05,9.01,0.1,8.58,0.25,9.7,0.05,0.1,8.58,9.01,9.7,4.31,4.31,4.11,2.83,2.83,0.23,3.0,0.32,2.93,0.5,3.11,0.23,0.32,2.93,3.0,3.11,5.0,5.0,6.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,119,119,143,-24,-24,1,-25,2,-26,3,-27,1.0,2.0,-26.0,-25.0,-27.0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2,2,2,-10,-10,0,-11,0,-11,0,-12,0.0,0.0,-11.0,-11.0,-12.0,20,20,17,3,3,1,3,1,2,2,2,1.0,1.0,2.0,3.0,2.0,5.2,5.2,0.2,4.29,4.29,19.0,5.47,6.51,5.97,11.19,7.13,19.0,6.51,5.97,5.47,7.13
817,ricciardo,2015,8.11,8.11,8.79,-0.68,-0.68,0.26,-0.95,-0.47,-0.21,-0.21,-0.47,0.26,0.17,-0.22,-0.95,-0.5,27.65,27.65,26.84,18.23,18.23,0.32,16.39,7.93,9.95,8.73,8.6,0.32,0.15,10.54,16.39,9.09,5.26,5.26,5.18,4.27,4.27,0.56,4.05,2.82,3.15,2.95,2.93,0.56,0.38,3.25,4.05,3.01,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,154,154,167,-13,-13,5,-18,-9,-4,-4,-9,5.0,3.0,-4.0,-18.0,-9.0,19,19,19,19,19,19,19,19,19,19,19,19,18,18,19,18,2,2,2,-12,-12,0,-12,-12,-10,-12,-10,0.0,0.0,-10.0,-12.0,-10.0,19,19,19,6,6,2,5,1,5,2,4,2.0,1.0,5.0,5.0,4.0,0.59,0.59,-0.85,2.77,2.77,4.25,3.26,18.23,4.91,16.17,6.05,4.25,2.04,4.54,3.26,5.61
817,ricciardo,2016,3.9,3.9,4.14,-0.24,-0.24,0.1,-0.33,-0.33,0.1,-0.24,0.0,0.1,0.17,0.17,-0.33,0.06,2.69,2.69,9.23,5.19,5.19,0.19,4.93,3.73,0.89,3.99,0.7,0.19,0.5,0.97,4.93,0.76,1.64,1.64,3.04,2.28,2.28,0.44,2.22,1.93,0.94,2.0,0.84,0.44,0.71,0.99,2.22,0.87,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,82,82,87,-5,-5,2,-7,-7,2,-5,0,2.0,3.0,3.0,-7.0,1.0,21,21,21,21,21,21,21,21,21,21,21,21,18,18,21,18,1,1,1,-9,-9,0,-9,-8,-1,-8,-1,0.0,0.0,-1.0,-9.0,-1.0,8,8,14,2,2,2,2,3,2,3,2,2.0,3.0,2.0,2.0,2.0,0.59,0.59,4.75,11.51,11.51,21.0,12.37,13.87,-0.3,12.5,0.08,21.0,18.0,-0.61,12.37,-0.19
817,ricciardo,2017,7.0,7.95,8.2,-1.2,-0.25,-0.25,0.0,0.15,-0.4,-0.1,-0.15,0.47,0.17,-0.33,0.0,0.24,26.63,32.37,33.96,33.96,14.41,11.36,4.53,0.13,13.31,11.78,3.71,0.93,0.15,14.35,4.78,2.07,5.16,5.69,5.83,5.83,3.8,3.37,2.13,0.37,3.65,3.43,1.93,0.96,0.38,3.79,2.19,1.44,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,140,159,164,-24,-5,-5,0,3,-8,-2,-3,9.0,3.0,-6.0,0.0,4.0,20,20,20,20,20,20,20,20,20,20,20,19,18,18,19,17,0,3,2,-20,-14,-14,-6,0,-14,-14,-6,0.0,0.0,-14.0,-6.0,-2.0,19,20,20,5,5,3,5,1,4,3,4,3.0,1.0,4.0,5.0,4.0,0.51,-0.17,-0.26,6.17,9.47,16.59,3.66,2.78,10.77,16.02,4.43,1.61,2.04,10.89,3.37,2.03
817,ricciardo,2018,8.19,8.19,8.24,-0.05,-0.05,0.05,-0.1,0.1,-0.14,0.14,-0.19,0.05,0.11,-0.05,-0.1,-0.06,31.16,31.16,30.09,2.55,2.55,0.05,2.39,0.19,2.53,0.23,2.36,0.05,0.21,1.72,2.52,1.82,5.58,5.58,5.49,1.6,1.6,0.22,1.55,0.44,1.59,0.48,1.54,0.22,0.46,1.31,1.59,1.35,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,172,172,173,-1,-1,1,-2,2,-3,3,-4,1.0,2.0,-1.0,-2.0,-1.0,21,21,21,21,21,21,21,21,21,21,21,20,19,19,20,18,1,1,1,-4,-4,0,-4,0,-4,0,-4,0.0,0.0,-4.0,-4.0,-4.0,20,20,19,2,2,1,2,2,2,2,2,1.0,2.0,2.0,2.0,2.0,0.07,0.07,-0.63,2.17,2.17,21.0,2.5,21.0,1.84,12.58,2.16,20.0,19.0,3.85,2.24,3.52
817,ricciardo,2019,10.62,10.62,11.57,-0.95,-0.95,0.1,-1.05,-1.0,0.05,-0.9,-0.05,0.1,0.22,0.0,-1.05,0.0,18.65,18.65,23.36,11.25,11.25,0.09,12.75,10.0,1.55,8.49,1.45,0.09,0.54,1.53,12.75,1.53,4.32,4.32,4.83,3.35,3.35,0.3,3.57,3.16,1.24,2.91,1.2,0.3,0.73,1.24,3.57,1.24,10.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,223,223,243,-20,-20,2,-22,-21,1,-19,-1,2.0,4.0,0.0,-22.0,0.0,21,21,21,21,21,21,21,21,21,21,21,21,18,18,21,18,4,4,4,-9,-9,0,-10,-9,-2,-8,-2,0.0,0.0,-2.0,-10.0,-2.0,20,20,20,5,5,1,5,3,2,3,2,1.0,3.0,2.0,5.0,2.0,0.45,0.45,-1.04,1.52,1.52,7.56,1.74,3.09,-0.9,2.77,-1.09,7.56,13.88,-0.96,1.74,-0.96
817,ricciardo,2020,7.59,7.59,6.76,0.82,0.82,0.18,0.65,0.12,0.71,0.29,0.53,0.18,0.12,0.69,0.65,0.5,6.88,6.88,6.69,1.78,1.78,0.28,1.37,0.11,1.47,0.6,1.26,0.28,0.12,1.56,1.37,1.33,2.62,2.62,2.59,1.33,1.33,0.53,1.17,0.33,1.21,0.77,1.12,0.53,0.34,1.25,1.17,1.15,7.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,129,129,115,14,14,3,11,2,12,5,9,3.0,2.0,11.0,11.0,8.0,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,16,4,4,4,-2,-2,0,-2,0,-2,0,-2,0.0,0.0,-2.0,-2.0,-2.0,13,13,12,3,3,2,2,1,2,3,2,2.0,1.0,2.0,2.0,2.0,-0.67,-0.67,-0.33,-0.23,-0.23,9.8,0.13,5.44,-0.06,10.26,0.13,9.8,4.9,-0.28,0.13,-0.07
817,ricciardo,2021,9.68,9.68,9.41,0.27,0.27,0.18,0.09,-0.32,0.59,-0.14,0.41,0.18,0.14,0.57,0.09,0.38,18.61,18.61,20.73,6.68,6.68,0.44,7.99,4.8,2.44,5.65,4.16,0.44,0.13,2.56,7.99,4.35,4.31,4.31,4.55,2.59,2.59,0.66,2.83,2.19,1.56,2.38,2.04,0.66,0.36,1.6,2.83,2.09,10.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,213,213,207,6,6,4,2,-7,13,-3,9,4.0,3.0,12.0,2.0,8.0,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,21,2,2,1,-9,-9,0,-9,-10,-4,-10,-7,0.0,0.0,-4.0,-9.0,-7.0,20,20,18,4,4,3,4,1,3,4,3,3.0,1.0,3.0,4.0,3.0,0.09,0.09,-0.79,7.57,7.57,17.19,5.0,20.74,2.42,15.93,8.01,17.19,3.14,2.16,5.0,7.53
817,ricciardo,2022,11.41,11.32,11.73,-0.32,-0.41,-0.14,-0.27,0.14,-0.55,0.0,-0.41,0.29,0.14,-0.76,-0.29,-0.55,13.59,13.27,20.3,15.08,14.63,4.22,11.16,0.22,14.35,4.48,10.92,0.31,0.23,13.99,11.71,11.73,3.69,3.64,4.51,3.88,3.83,2.05,3.34,0.47,3.79,2.12,3.3,0.56,0.48,3.74,3.42,3.43,11.0,11.0,11.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,1.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,251,249,258,-7,-9,-3,-6,3,-12,0,-9,6.0,3.0,-16.0,-6.0,-11.0,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,20,4,4,3,-13,-13,-9,-14,0,-13,-9,-14,0.0,0.0,-13.0,-14.0,-14.0,18,18,20,4,4,2,3,2,4,2,3,2.0,2.0,3.0,3.0,3.0,-0.59,-0.48,-0.24,5.53,5.8,18.61,14.72,13.27,5.75,17.4,14.79,3.18,12.58,6.0,14.02,13.76
817,ricciardo,2023,13.71,13.57,14.43,-0.71,-0.86,0.43,-1.29,0.29,-1.14,0.71,-1.57,0.43,0.33,-1.33,-1.29,-1.5,22.57,21.62,24.95,4.57,4.14,0.62,3.9,0.57,5.48,0.9,4.95,0.62,0.67,6.27,3.9,5.9,4.75,4.65,5.0,2.14,2.04,0.79,1.98,0.76,2.34,0.95,2.23,0.79,0.82,2.5,1.98,2.43,14.0,14.0,16.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,96,95,101,-5,-6,3,-9,2,-8,5,-11,3.0,2.0,-8.0,-9.0,-9.0,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,4,4,4,-5,-5,0,-5,0,-5,0,-5,0.0,0.0,-5.0,-5.0,-5.0,19,19,19,1,1,2,1,2,1,2,1,2.0,2.0,1.0,1.0,1.0,3.58,3.89,3.93,2.6,3.04,2.36,1.44,7.0,-0.48,-1.69,-1.04,2.36,6.0,-1.43,1.44,-1.46
817,ricciardo,2024,13.11,13.11,14.33,-1.22,-1.22,-0.39,-0.83,0.0,-1.22,-0.39,-0.83,0.06,0.0,-1.22,-0.88,-0.88,13.05,13.05,11.29,3.95,3.95,3.66,1.09,0.0,3.95,3.66,1.09,0.06,0.0,3.95,1.11,1.11,3.61,3.61,3.36,1.99,1.99,1.91,1.04,0.0,1.99,1.91,1.04,0.24,0.0,1.99,1.05,1.05,13.0,13.0,14.5,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,2.0,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,236,236,258,-22,-22,-7,-15,0,-22,-7,-15,1.0,0.0,-22.0,-15.0,-15.0,18,18,18,18,18,18,18,18,18,18,18,17,18,18,17,17,5,5,7,-8,-8,-8,-3,0,-8,-8,-3,0.0,0.0,-8.0,-3.0,-3.0,20,20,20,1,1,1,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,0.54,0.54,-0.0,8.02,8.02,17.37,-0.49,0.0,8.02,17.37,-0.49,17.0,0.0,8.02,-0.51,-0.51
818,vergne,2012,16.95,16.95,15.8,1.15,1.15,0.6,0.55,0.5,0.65,1.1,0.05,0.6,0.84,0.63,0.55,0.0,8.58,8.58,15.01,12.66,12.66,1.09,11.1,2.89,8.13,5.15,7.73,1.09,0.58,8.58,11.1,8.11,2.93,2.93,3.87,3.56,3.56,1.05,3.33,1.7,2.85,2.27,2.78,1.05,0.76,2.93,3.33,2.85,16.5,16.5,16.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.5,1.5,2.0,2.5,2.5,0.0,2.5,1.0,2.0,1.0,2.0,0.0,,,2.5,,339,339,316,23,23,12,11,10,13,22,1,12.0,16.0,12.0,11.0,0.0,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,19,11,11,7,-5,-5,0,-6,-6,-6,-6,-7,0.0,0.0,-6.0,-6.0,-7.0,24,24,24,8,8,4,7,2,6,6,6,4.0,2.0,6.0,7.0,6.0,1.65,1.65,1.22,-0.41,-0.41,5.09,-0.4,12.03,0.68,5.22,1.45,5.09,-1.14,0.5,-0.4,1.27
818,vergne,2013,13.37,13.37,14.74,-1.37,-1.37,0.0,-1.37,-0.21,-1.16,-0.21,-1.16,0.0,0.11,-1.22,-1.37,-1.22,9.47,9.47,12.76,4.8,4.8,0.0,4.8,2.06,3.47,2.06,3.47,0.0,0.1,3.59,4.8,3.59,3.08,3.08,3.57,2.19,2.19,0.0,2.19,1.44,1.86,1.44,1.86,0.0,0.32,1.9,2.19,1.9,14.0,14.0,16.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,254,254,280,-26,-26,0,-26,-4,-22,-4,-22,0.0,2.0,-22.0,-26.0,-22.0,19,19,19,19,19,19,19,19,19,19,19,19,18,18,19,18,7,7,7,-6,-6,0,-6,-6,-5,-6,-5,0.0,0.0,-5.0,-6.0,-5.0,18,18,20,2,2,0,2,1,2,1,2,0.0,1.0,2.0,2.0,2.0,-0.37,-0.37,-0.17,-0.37,-0.37,0.0,-0.37,16.97,-0.27,16.97,-0.27,0.0,5.98,-0.37,-0.37,-0.37
818,vergne,2014,11.74,11.74,13.11,-1.37,-1.37,0.16,-1.53,-0.32,-1.05,-0.16,-1.21,0.16,0.11,-1.11,-1.53,-1.28,16.32,16.32,22.65,12.91,12.91,0.25,12.04,3.56,9.61,4.03,8.95,0.25,0.1,10.1,12.04,9.39,4.04,4.04,4.76,3.59,3.59,0.5,3.47,1.89,3.1,2.01,2.99,0.5,0.32,3.18,3.47,3.06,12.0,12.0,12.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,3.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,,,2.0,,223,223,249,-26,-26,3,-29,-6,-20,-3,-23,3.0,2.0,-20.0,-29.0,-23.0,19,19,19,19,19,19,19,19,19,19,19,19,18,18,19,18,6,6,5,-9,-9,0,-9,-8,-9,-8,-9,0.0,0.0,-9.0,-9.0,-9.0,21,21,22,4,4,2,4,1,3,2,3,2.0,1.0,3.0,4.0,3.0,0.62,0.62,-0.85,0.42,0.42,11.19,0.65,17.8,2.2,14.72,2.55,11.19,5.98,1.89,0.65,2.24
